whale_ID,AID,year,year_f,month,date,DOY,sex,DU,BAI_mean,BAI_SD,BAI_low,BAI_upp,mean_temp_30d,mean_temp_15d,prev_30d_hypoxic_days,prev_15d_hypoxic_days,prev15d_cuti_sum,prev15d_cuti_mean,ndays_Rx_15d,prev30d_cuti_sum,prev30d_cuti_mean,ndays_Rx_30d,winter,winter_precip_cm,kelp_area,MEI,MEI_season,PDO,PDO_season,CUTI_RX_ratio
CRC698,CRC698_230807,2023,2023,8,2023-08-07,219,Female,MF,30.2667365255301,0.250714065232505,29.7742755869782,30.76113215426,8.57086638888889,8.84271861111111,0,0,6.342,0.453,1,13.867,0.478172413793103,1,2022-2023,99.26,143972,0.5,0.31,-2.52,-2.66666666666667,2.5459714285714283
CRC714,CRC714_170722,2017,2017,7,2017-07-22,203,Male,MM,21.9539473280465,0.775095768660932,20.4415253590286,23.4945295350483,7.98103333333333,7.80034805555556,30,15,10.83,0.773571428571429,1,26.452,0.912137931034483,1,2016-2017,135.28,7345,-0.24,-0.418571428571429,0.33,0.01,2.392235294117647
CRC786,CRC786_161010,2016,2016,10,2016-10-10,284,Female,MF,28.1040084424154,0.56505213099876,27.0269769234183,29.2128268773455,9.91008208333333,10.6752061111111,1,0,4.595,0.656428571428571,8,10.409,0.52045,10,2015-2016,79.38,4824,-0.29,0.185714285714286,-0.8,0.558333333333333,2.84890625
CRC813,CRC813_190912,2019,2019,9,2019-09-12,255,Male,MM,30.8016599189689,0.606043840725639,29.643472261918,31.9961082507257,9.67876361111111,10.6256297222222,5,0,2.207,0.367833333333333,9,13.323,0.70121052631579,11,2018-2019,40.11,36253,0.32,0.281428571428571,0,0.153333333333333,1.9955555555555533
CRC813,CRC813_200916,2020,2020,9,2020-09-16,260,Male,MM,25.3075887873213,0.316531642638148,24.6875597481988,25.934969312269,8.25173638888889,8.24035194444444,10,3,5.367,0.5367,5,14.467,0.629,7,2019-2020,50.5,21692,-0.96,-0.754285714285714,-1.33,-0.981666666666667,1.0426904761904763
CRC813,CRC813_201008,2020,2020,10,2020-10-08,282,Male,MM,29.2261061023418,0.221139836675762,28.8021213034291,29.6782799395403,10.9069325,12.3552472222222,0,0,4.477,0.497444444444444,6,6.261,0.3913125,14,2019-2020,50.5,21692,-1.15,-0.754285714285714,-1.04,-0.981666666666667,1.0426904761904763
CRC813,CRC813_231007,2023,2023,10,2023-10-07,280,Male,MM,29.7233005896305,0.452118798411,28.8412338218174,30.6160308210669,10.2680377278072,11.3019039847884,0,0,4.995,0.624375,7,14.417,0.626826086956522,7,2022-2023,99.26,143972,0.68,0.31,-2.99,-2.66666666666667,2.5459714285714283
CRC819,CRC819_221004,2022,2022,10,2022-10-04,277,Female,MF,27.1088333092972,0.556390876781764,26.0509152747532,28.2036758642033,10.0235305555556,10.9850430555556,2,0,2.976,0.425142857142857,8,10.274,0.570777777777778,12,2021-2022,116.03,3632,-1.73,-1.78857142857143,-2.29,-2.16,1.5612894736842104
CRC823,CRC823_170925,2017,2017,9,2017-09-25,268,Male,MM,27.163581658677,0.399646865234383,26.38422696808,27.9858654026734,9.5331901388888909,10.4674555555556,25,10,3.092,0.3865,7,8.43,0.4215,10,2016-2017,135.28,7345,-0.73,-0.418571428571429,-0.63,0.01,2.392235294117647
CRC824,CRC824_180920,2018,2018,9,2018-09-20,263,Male,MM,30.4166847703552,0.56523372815094,29.358906785447,31.5746843191694,9.65744638888889,10.3601675,7,2,3.052,0.3052,5,13.393,0.53572,5,2017-2018,51.23,26712,0.46,-0.175714285714286,-0.24,-0.421666666666667,2.1170750000000003
CRC854,CRC854_160907,2016,2016,9,2016-09-07,251,Male,MM,26.2363739876195,0.596343104595912,25.0621394527212,27.4083814377089,8.82751583333333,9.73714722222222,18,3,5.516,0.394,1,15.481,0.552892857142857,2,2015-2016,79.38,4824,-0.27,0.185714285714286,-0.63,0.558333333333333,2.84890625
CRC854,CRC854_170701,2017,2017,7,2017-07-01,182,Male,MM,30.7954217949884,0.567853220056488,29.6691668856419,31.881874433706,9.85117388888889,9.22674305555556,23,14,11.05,0.789285714285714,1,13.207,0.628904761904762,9,2016-2017,135.28,7345,-0.24,-0.418571428571429,0.33,0.01,2.392235294117647
CRC854,CRC854_170722,2017,2017,7,2017-07-22,203,Male,MM,27.5947605987597,0.571775682061421,26.4611981396607,28.7412935189594,7.98103333333333,7.80034805555556,30,15,10.83,0.773571428571429,1,26.452,0.912137931034483,1,2016-2017,135.28,7345,-0.24,-0.418571428571429,0.33,0.01,2.392235294117647
CRC854,CRC854_170905,2017,2017,9,2017-09-05,248,Male,MM,23.8930476418969,0.384236435509255,23.1429058587244,24.64511676856,8.40007583333333,8.22930388888889,29,15,8.404,0.560266666666667,0,14.125,0.543269230769231,4,2016-2017,135.28,7345,-0.73,-0.418571428571429,-0.63,0.01,2.392235294117647
CRC854,CRC854_190708,2019,2019,7,2019-07-08,189,Male,MM,27.3996497221044,0.567962930639729,26.2641061652517,28.5023818094041,8.49512541666667,9.17989388888889,0,0,5.063,0.5063,5,16.871,0.702958333333333,6,2018-2019,40.11,36253,0.35,0.281428571428571,-0.07,0.153333333333333,1.9955555555555533
CRC854,CRC854_210623,2021,2021,6,2021-06-23,174,Male,MM,26.1819874605649,0.204763173876694,25.7787988943248,26.5867721986334,9.36241527777778,10.2452258333333,7,5,6.662,0.951714285714286,8,11.365,0.7103125,14,2020-2021,96.47,12992,-1.07,-1.23428571428571,-2.04,-1.76833333333333,2.106142857142857
CRC854,CRC854_210825,2021,2021,8,2021-08-25,237,Male,MM,23.6531684186708,0.309014210328417,23.0438726056749,24.2437117344387,7.86528458333333,8.218275,9,1,8.717,0.792454545454545,4,16.047,0.668625,6,2020-2021,96.47,12992,-1.44,-1.23428571428571,-2,-1.76833333333333,2.106142857142857
CRC854,CRC854_210904,2021,2021,9,2021-09-04,247,Male,MM,24.9609025789146,0.359880378388909,24.2618699577636,25.6590787102837,8.10490652777778,8.23458694444444,8,6,12.316,0.879714285714286,1,18.641,0.776708333333333,6,2020-2021,96.47,12992,-1.29,-1.23428571428571,-0.95,-1.76833333333333,2.106142857142857
CRC854,CRC854_220728,2022,2022,7,2022-07-28,209,Male,MM,25.3884179910171,0.338775034354344,24.7482202718795,26.078227003514,8.25466875,7.98185694444444,13,10,10.902,0.838615384615385,2,17.225,0.689,5,2021-2022,116.03,3632,-1.9,-1.78857142857143,-1.32,-2.16,1.5612894736842104
CRC854,CRC854_220821,2022,2022,8,2022-08-21,233,Male,MM,24.4102546277771,0.516072605921262,23.3503112856004,25.4405300199703,8.93910388888889,9.82291972222222,6,1,3.616,0.3616,5,11.933,0.497208333333333,6,2021-2022,116.03,3632,-2.17,-1.78857142857143,-2.64,-2.16,1.5612894736842104
CRC854,CRC854_220904,2022,2022,9,2022-09-04,247,Male,MM,25.1590386133515,0.490326890399212,24.1930364998794,26.0984475540676,9.45529763888889,9.20009027777778,2,0,5.106,0.392769230769231,2,9.211,0.383791666666667,6,2021-2022,116.03,3632,-1.75,-1.78857142857143,-2.38,-2.16,1.5612894736842104
CRC854,CRC854_230608,2023,2023,6,2023-06-08,159,Male,MM,26.8652839659555,0.30008219408763,26.2794119044374,27.4451618257458,8.75004486111111,8.21729083333333,1,1,16.147,1.07646666666667,0,21.724,0.86896,5,2022-2023,99.26,143972,-0.06,0.31,-2.42,-2.66666666666667,2.5459714285714283
CRC854,CRC854_230806,2023,2023,8,2023-08-06,218,Male,MM,29.2608356747954,0.37022363228018,28.555540233011,30.0079776037552,8.54485458333333,8.77788888888889,0,0,6.358,0.454142857142857,1,14.33,0.494137931034483,1,2022-2023,99.26,143972,0.5,0.31,-2.52,-2.66666666666667,2.5459714285714283
CRC854,CRC854_230822,2023,2023,8,2023-08-22,234,Male,MM,26.8880062351196,0.269903160063226,26.3474222553766,27.4147126216191,8.79753180555556,8.752345,5,5,10.891,0.726066666666667,0,17.233,0.594241379310345,1,2022-2023,99.26,143972,0.5,0.31,-2.52,-2.66666666666667,2.5459714285714283
CRC854,CRC854_230906,2023,2023,9,2023-09-06,249,Male,MM,26.7305053530693,0.443283347608399,25.8706424989153,27.5982893936163,9.18658986111111,9.62083472222222,7,2,2.756,0.306222222222222,6,13.647,0.568625,6,2022-2023,99.26,143972,0.51,0.31,-2.47,-2.66666666666667,2.5459714285714283
CRC854,CRC854_231007,2023,2023,10,2023-10-07,280,Male,MM,28.072496095796,0.292666507068075,27.4972699841885,28.6462845339084,10.2680377278072,11.3019039847884,0,0,4.995,0.624375,7,14.417,0.626826086956522,7,2022-2023,99.26,143972,0.68,0.31,-2.99,-2.66666666666667,2.5459714285714283
CRC860,CRC860_180831,2018,2018,8,2018-08-31,243,Female,MF,25.9184058103131,0.441236290685611,25.0482705532952,26.7795426906591,8.81087972222222,8.94472583333333,8,6,9.326,0.621733333333333,0,13.03,0.482592592592593,3,2017-2018,51.23,26712,-0.05,-0.175714285714286,-0.01,-0.421666666666667,2.1170750000000003
CRC860,CRC860_220710,2022,2022,7,2022-07-10,191,Female,LF,23.8131160173201,0.442698515592988,22.9491726505345,24.6732395058955,8.79331777777778,8.63998972222222,6,1,4.751,0.431909090909091,4,11.989,0.521260869565217,7,2021-2022,116.03,3632,-1.9,-1.78857142857143,-1.32,-2.16,1.5612894736842104
CRC860,CRC860_230922,2023,2023,9,2023-09-22,265,Female,MF,30.2636772760828,0.364397200133972,29.5491541535218,30.9663310055467,9.58998430555556,9.44094472222222,2,0,9.422,0.628133333333333,0,12.35,0.514583333333333,6,2022-2023,99.26,143972,0.51,0.31,-2.47,-2.66666666666667,2.5459714285714283
CRC878,CRC878_160901,2016,2016,9,2016-09-01,245,Female,MF,32.4673229766478,0.422168898844366,31.6538260886491,33.3093758406768,8.23143263888889,8.63960444444444,24,9,9.169,0.654928571428571,1,19.551,0.69825,2,2015-2016,79.38,4824,-0.27,0.185714285714286,-0.63,0.558333333333333,2.84890625
CRC878,CRC878_180907,2018,2018,9,2018-09-07,250,Female,MF,26.7655255491928,0.334849531326799,26.1063179925162,27.4255041239651,8.85399541666667,8.93323138888889,11,5,10.272,0.6848,0,17.849,0.594966666666667,0,2017-2018,51.23,26712,0.46,-0.175714285714286,-0.24,-0.421666666666667,2.1170750000000003
CRC878,CRC878_190906,2019,2019,9,2019-09-06,249,Female,MF,29.2875259466235,0.459982890581386,28.4010914993788,30.1962966005354,9.04944666666667,9.07890111111111,5,5,7.971,0.7971,5,13.689,0.651857142857143,9,2018-2019,40.11,36253,0.32,0.281428571428571,0,0.153333333333333,1.9955555555555533
CRC992,CRC992_180831,2018,2018,8,2018-08-31,243,Female,MF,25.8571222466694,0.494156014338707,24.8928247582882,26.8306910405302,8.81087972222222,8.94472583333333,8,6,9.326,0.621733333333333,0,13.03,0.482592592592593,3,2017-2018,51.23,26712,-0.05,-0.175714285714286,-0.01,-0.421666666666667,2.1170750000000003
CRC992,CRC992_181002,2018,2018,10,2018-10-02,275,Female,MF,27.2391267577137,0.453996765792866,26.3804103036128,28.1495401547782,9.93420583333333,10.0118319444444,7,2,7.057,0.7057,5,12.907,0.64535,10,2017-2018,51.23,26712,0.62,-0.175714285714286,-0.35,-0.421666666666667,2.1170750000000003
CRC992,CRC992_200622,2020,2020,6,2020-06-22,174,Female,MF,26.3014316471118,0.352276019916115,25.6048254740828,26.9882824142222,9.77345773809524,NA,4,0,2.708,0.3385,7,11.922,0.518347826086957,7,2019-2020,50.5,21692,-0.23,-0.754285714285714,-0.53,-0.981666666666667,1.0426904761904763
CRC992,CRC992_200706,2020,2020,7,2020-07-06,188,Female,MF,20.3440206684177,0.297385685712436,19.7598123513958,20.9312841760805,NA,NA,0,0,7.836,0.559714285714286,1,10.781,0.490045454545455,8,2019-2020,50.5,21692,-0.68,-0.754285714285714,-0.75,-0.981666666666667,1.0426904761904763
CRC992,CRC992_200711,2020,2020,7,2020-07-11,193,Female,MF,26.6440631473497,0.155402260740696,26.3471215407366,26.951889667839,NA,NA,0,0,5.329,0.444083333333333,3,10.801,0.490954545454545,8,2019-2020,50.5,21692,-0.68,-0.754285714285714,-0.75,-0.981666666666667,1.0426904761904763
CRC992,CRC992_210716,2021,2021,7,2021-07-16,197,Female,MF,26.1235769290847,0.120391137480261,25.8830334882404,26.3618360829086,8.6680775,8.2567075,20,11,15.077,1.00513333333333,0,22.835,0.9134,5,2020-2021,96.47,12992,-1.05,-1.23428571428571,-1.82,-1.76833333333333,2.106142857142857
CRC992,CRC992_210831,2021,2021,8,2021-08-31,243,Female,MF,25.373359970649,0.359723431505444,24.6838313793815,26.0881048993269,8.03628319444444,8.33647722222222,5,2,11.008,0.846769230769231,2,16.737,0.727695652173913,7,2020-2021,96.47,12992,-1.44,-1.23428571428571,-2,-1.76833333333333,2.106142857142857
CRC992,CRC992_220901,2022,2022,9,2022-09-01,244,Female,MF,25.7272097913899,0.402235383293471,24.9822976788136,26.523403026897,9.37413152777778,9.30813416666667,2,0,5.324,0.443666666666667,3,9.257,0.402478260869565,7,2021-2022,116.03,3632,-1.75,-1.78857142857143,-2.38,-2.16,1.5612894736842104
CRC992,CRC992_221003,2022,2022,10,2022-10-03,276,Female,MF,27.8984318275086,0.419215291607742,27.0937648858484,28.7286479944442,9.95496847222222,10.8664386111111,2,0,3.149,0.393625,7,10.559,0.555736842105263,11,2021-2022,116.03,3632,-1.73,-1.78857142857143,-2.29,-2.16,1.5612894736842104
CRC992,CRC992_231002,2023,2023,10,2023-10-02,275,Female,MF,26.6070118997358,0.398143351866766,25.8286940712722,27.3727590668449,10.1415748971193,10.4921532407407,0,0,6.783,0.753666666666667,6,13.319,0.605409090909091,8,2022-2023,99.26,143972,0.68,0.31,-2.99,-2.66666666666667,2.5459714285714283
CRC1051,CRC1051_161011,2016,2016,10,2016-10-11,285,Male,MM,27.5996752125399,0.550003903464865,26.5331659845733,28.6810149912921,9.99775152777778,10.7807525,1,0,4.449,0.635571428571429,8,9.347,0.46735,10,2015-2016,79.38,4824,-0.29,0.185714285714286,-0.8,0.558333333333333,2.84890625
CRC1070,CRC1070_171004,2017,2017,10,2017-10-04,277,Female,MF,24.3272386544027,0.719137829588506,22.963817686297,25.7923715511596,10.3403970833333,11.3747652777778,19,5,2.626,0.2626,5,5.529,0.325235294117647,13,2016-2017,135.28,7345,-0.74,-0.418571428571429,-0.2,0.01,2.392235294117647
CRC1070,CRC1070_180621,2018,2018,6,2018-06-21,172,Female,MF,26.4198716542372,0.548130378790656,25.3478922610842,27.4887877859236,8.87631944444444,9.27706194444444,12,8,3.732,0.4665,7,13.706,0.595913043478261,7,2017-2018,51.23,26712,-0.94,-0.175714285714286,-0.45,-0.421666666666667,2.1170750000000003
CRC1070,CRC1070_220912,2022,2022,9,2022-09-12,255,Female,MF,30.6364639975279,0.451886018807637,29.7562808238146,31.5162544471399,9.26286777777778,8.88340638888889,2,2,9.076,0.648285714285714,1,13.534,0.520538461538462,4,2021-2022,116.03,3632,-1.75,-1.78857142857143,-2.38,-2.16,1.5612894736842104
CRC1070,CRC1070_221004,2022,2022,10,2022-10-04,277,Female,MF,28.8031176023213,0.538436594469932,27.7556283615311,29.8719859648506,10.0235305555556,10.9850430555556,2,0,2.976,0.425142857142857,8,10.274,0.570777777777778,12,2021-2022,116.03,3632,-1.73,-1.78857142857143,-2.29,-2.16,1.5612894736842104
CRC1070,CRC1070_230807,2023,2023,8,2023-08-07,219,Female,MF,29.9826093929166,0.262416366622407,29.4756733290315,30.4970365067157,8.57086638888889,8.84271861111111,0,0,6.342,0.453,1,13.867,0.478172413793103,1,2022-2023,99.26,143972,0.5,0.31,-2.52,-2.66666666666667,2.5459714285714283
CRC1070,CRC1070_230906,2023,2023,9,2023-09-06,249,Female,MF,30.0767327403515,0.423507600930175,29.2408713819697,30.898516387261,9.18658986111111,9.62083472222222,7,2,2.756,0.306222222222222,6,13.647,0.568625,6,2022-2023,99.26,143972,0.51,0.31,-2.47,-2.66666666666667,2.5459714285714283
CRC1070,CRC1070_230922,2023,2023,9,2023-09-22,265,Female,MF,29.3788460998241,0.272599785487507,28.8470109129941,29.9121860107181,9.58998430555556,9.44094472222222,2,0,9.422,0.628133333333333,0,12.35,0.514583333333333,6,2022-2023,99.26,143972,0.51,0.31,-2.47,-2.66666666666667,2.5459714285714283
CRC1070,CRC1070_231002,2023,2023,10,2023-10-02,275,Female,MF,30.5927206535812,0.374424876156177,29.8532166788757,31.3389680804117,10.1415748971193,10.4921532407407,0,0,6.783,0.753666666666667,6,13.319,0.605409090909091,8,2022-2023,99.26,143972,0.68,0.31,-2.99,-2.66666666666667,2.5459714285714283
CRC1100,CRC1100_230922,2023,2023,9,2023-09-22,265,NA,MU,26.3738526774387,0.425600501369361,25.5289899839439,27.232709292738,9.58998430555556,9.44094472222222,2,0,9.422,0.628133333333333,0,12.35,0.514583333333333,6,2022-2023,99.26,143972,0.51,0.31,-2.47,-2.66666666666667,2.5459714285714283
CRC1108,CRC1108_191011,2019,2019,10,2019-10-11,284,Female,MF,25.8048579326061,0.270719018913645,25.2758763672301,26.3350478687757,11.5682975,9.80991194444444,0,0,7.422,0.6185,3,9.835,0.447045454545455,8,2018-2019,40.11,36253,0.16,0.281428571428571,0.12,0.153333333333333,1.9955555555555533
CRC1108,CRC1108_200930,2020,2020,9,2020-09-30,274,Female,MF,24.6573898414951,0.219581739171188,24.2325969348381,25.0867005521747,10.0230352777778,11.9118625,4,0,1.177,0.29425,11,6.699,0.4466,15,2019-2020,50.5,21692,-0.96,-0.754285714285714,-1.33,-0.981666666666667,1.0426904761904763
CRC1108,CRC1108_230803,2023,2023,8,2023-08-03,215,Female,MF,27.2724128700808,0.265116126526378,26.7774455022311,27.8099839618434,8.45852972222222,8.67072777777778,0,0,7.362,0.525857142857143,1,16.02,0.552413793103448,1,2022-2023,99.26,143972,0.5,0.31,-2.52,-2.66666666666667,2.5459714285714283
CRC1111,CRC1111_170902,2017,2017,9,2017-09-02,245,Female,MF,23.1846860981396,0.417004329517977,22.3805383567132,24.0297617573677,8.39099625,8.19109388888889,29,15,10.226,0.681733333333333,0,13.173,0.548875,6,2016-2017,135.28,7345,-0.73,-0.418571428571429,-0.63,0.01,2.392235294117647
CRC1111,CRC1111_170925,2017,2017,9,2017-09-25,268,Female,MF,25.7938431316344,0.249274716888776,25.3264465645833,26.291758702443,9.5331901388888909,10.4674555555556,25,10,3.092,0.3865,7,8.43,0.4215,10,2016-2017,135.28,7345,-0.73,-0.418571428571429,-0.63,0.01,2.392235294117647
CRC1111,CRC1111_190912,2019,2019,9,2019-09-12,255,Female,MF,28.9950857303058,0.77254885756909,27.4992313375351,30.5717754249116,9.67876361111111,10.6256297222222,5,0,2.207,0.367833333333333,9,13.323,0.70121052631579,11,2018-2019,40.11,36253,0.32,0.281428571428571,0,0.153333333333333,1.9955555555555533
CRC1154,CRC1154_220921,2022,2022,9,2022-09-21,264,Male,MM,29.5509909455734,0.442244717788649,28.6888497769217,30.4335707783781,9.15280152777778,9.16206,2,2,6.973,0.774777777777778,6,12.106,0.526347826086957,7,2021-2022,116.03,3632,-1.75,-1.78857142857143,-2.38,-2.16,1.5612894736842104
CRC1154,CRC1154_221004,2022,2022,10,2022-10-04,277,Male,MM,30.5573154944869,0.509118682016193,29.5577074746838,31.557569293645,10.0235305555556,10.9850430555556,2,0,2.976,0.425142857142857,8,10.274,0.570777777777778,12,2021-2022,116.03,3632,-1.73,-1.78857142857143,-2.29,-2.16,1.5612894736842104
CRC1201,CRC1201_160915,2016,2016,9,2016-09-15,259,Female,MF,27.1484759612579,0.354073285611364,26.4756858702472,27.8494774061798,9.06315708333333,9.69318916666667,12,2,6.089,0.468384615384615,2,16.203,0.578678571428571,2,2015-2016,79.38,4824,-0.27,0.185714285714286,-0.63,0.558333333333333,2.84890625
CRC1201,CRC1201_170924,2017,2017,9,2017-09-24,267,Female,MF,23.5252452373202,0.508170168923545,22.5585198330745,24.5452596814564,9.39857375,10.3006383333333,26,11,2.957,0.369625,7,8.975,0.44875,10,2016-2017,135.28,7345,-0.73,-0.418571428571429,-0.63,0.01,2.392235294117647
CRC1237,CRC1237_171005,2017,2017,10,2017-10-05,278,Female,JF,29.256031901693,0.795552088038063,27.7003765756492,30.7800808151885,10.4123961111111,11.2672483333333,19,6,3.219,0.292636363636364,4,6.075,0.357352941176471,13,2016-2017,135.28,7345,-0.74,-0.418571428571429,-0.2,0.01,2.392235294117647
CRC1237,CRC1237_200704,2020,2020,7,2020-07-04,186,Female,MF,24.0820180056697,0.379110462692428,23.3196794069382,24.8154301124967,NA,NA,0,0,8.95,0.596666666666667,0,12.267,0.533347826086957,7,2019-2020,50.5,21692,-0.68,-0.754285714285714,-0.75,-0.981666666666667,1.0426904761904763
CRC1237,CRC1237_200711,2020,2020,7,2020-07-11,193,Female,MF,23.2693051112235,0.303101811590968,22.6703008363107,23.8505121540441,NA,NA,0,0,5.329,0.444083333333333,3,10.801,0.490954545454545,8,2019-2020,50.5,21692,-0.68,-0.754285714285714,-0.75,-0.981666666666667,1.0426904761904763
CRC1237,CRC1237_200723,2020,2020,7,2020-07-23,205,Female,MF,26.2095672559611,0.338837955369073,25.5504160098538,26.86779277696,7.61188187229437,7.61188187229437,11,11,8.64,0.664615384615385,2,15.991,0.615038461538462,4,2019-2020,50.5,21692,-0.68,-0.754285714285714,-0.75,-0.981666666666667,1.0426904761904763
CRC1237,CRC1237_200801,2020,2020,8,2020-08-01,214,Female,MF,25.4235105210989,0.200544382175418,25.0313864509613,25.8139113384865,7.60247773809524,7.54452194444444,16,11,8.793,0.628071428571429,1,13.675,0.547,5,2019-2020,50.5,21692,-0.94,-0.754285714285714,-0.92,-0.981666666666667,1.0426904761904763
CRC1237,CRC1237_200930,2020,2020,9,2020-09-30,274,Female,MF,26.3479076326724,0.434611753242406,25.4802823017153,27.2077891740626,10.0230352777778,11.9118625,4,0,1.177,0.29425,11,6.699,0.4466,15,2019-2020,50.5,21692,-0.96,-0.754285714285714,-1.33,-0.981666666666667,1.0426904761904763
CRC1237,CRC1237_210615,2021,2021,6,2021-06-15,166,Female,MF,28.6685062654613,0.226142698145018,28.2376291275476,29.1153083196822,8.97906180555556,9.67639694444444,2,2,3.047,0.435285714285714,8,9.59,0.564117647058824,13,2020-2021,96.47,12992,-1.07,-1.23428571428571,-2.04,-1.76833333333333,2.106142857142857
CRC1237,CRC1237_210622,2021,2021,6,2021-06-22,173,Female,MF,28.3944557526665,0.445114239885069,27.5768677743152,29.3015324613834,9.37798458333333,10.3433716666667,6,4,6.334,1.05566666666667,9,11.375,0.7109375,14,2020-2021,96.47,12992,-1.07,-1.23428571428571,-2.04,-1.76833333333333,2.106142857142857
CRC1237,CRC1237_210708,2021,2021,7,2021-07-08,189,Female,MF,26.6615433479692,0.524985065767577,25.6478075333031,27.6614340060973,9.74090236111111,9.23657888888889,12,7,8.368,0.760727272727273,4,15.03,0.835,12,2020-2021,96.47,12992,-1.05,-1.23428571428571,-1.82,-1.76833333333333,2.106142857142857
CRC1237,CRC1237_210807,2021,2021,8,2021-08-07,219,Female,MF,28.1491159349045,0.462668404005389,27.2511342473687,29.041409893759,7.53748111111111,7.45232611111111,25,10,9.066,0.697384615384615,2,18.628,0.716461538461538,4,2020-2021,96.47,12992,-1.44,-1.23428571428571,-2,-1.76833333333333,2.106142857142857
CRC1237,CRC1237_220602,2022,2022,6,2022-06-02,153,Female,MF,26.5003481066553,0.436641968749945,25.6441723658137,27.3419763770339,9.88628583333333,9.04326444444444,0,0,5.905,0.421785714285714,1,7.687,0.366047619047619,9,2021-2022,116.03,3632,-1.63,-1.78857142857143,-2.24,-2.16,1.5612894736842104
CRC1237,CRC1237_220913,2022,2022,9,2022-09-13,256,Female,MF,27.0546438562962,0.488893363465961,26.1190331572639,28.0382232131654,9.22608333333333,8.95213972222222,2,2,8.346,0.642,2,13.534,0.520538461538462,4,2021-2022,116.03,3632,-1.75,-1.78857142857143,-2.38,-2.16,1.5612894736842104
CRC1237,CRC1237_230806,2023,2023,8,2023-08-06,218,Female,MF,28.2186763885841,0.447856991105814,27.3587994597951,29.0962955847939,8.54485458333333,8.77788888888889,0,0,6.358,0.454142857142857,1,14.33,0.494137931034483,1,2022-2023,99.26,143972,0.5,0.31,-2.52,-2.66666666666667,2.5459714285714283
CRC1256,CRC1256_230906,2023,2023,9,2023-09-06,249,Male,MM,29.5892832143438,0.486086613933937,28.6618505147479,30.5594048405199,9.18658986111111,9.62083472222222,7,2,2.756,0.306222222222222,6,13.647,0.568625,6,2022-2023,99.26,143972,0.51,0.31,-2.47,-2.66666666666667,2.5459714285714283
CRC1256,CRC1256_230922,2023,2023,9,2023-09-22,265,Male,MM,28.2630205428453,0.418375809624174,27.4487439393891,29.1070429178962,9.58998430555556,9.44094472222222,2,0,9.422,0.628133333333333,0,12.35,0.514583333333333,6,2022-2023,99.26,143972,0.51,0.31,-2.47,-2.66666666666667,2.5459714285714283
CRC1309,CRC1309_180727,2018,2018,7,2018-07-27,208,Male,JM,22.3614036596589,0.407598092075254,21.5716832820868,23.1414119273854,8.05953805555555,7.85266305555556,21,9,16.61,1.10733333333333,0,25.072,0.895428571428571,2,2017-2018,51.23,26712,-0.52,-0.175714285714286,-0.66,-0.421666666666667,2.1170750000000003
CRC1455,CRC1455_190629,2019,2019,6,2019-06-29,180,Female,JF,25.6559996797949,0.697284426641016,24.300392436782,27.024814453508,8.26165625,8.154335,0,0,9.65,0.804166666666667,3,20.73,0.797307692307692,4,2018-2019,40.11,36253,0.23,0.281428571428571,0.26,0.153333333333333,1.9955555555555533
CRC1455,CRC1455_200619,2020,2020,6,2020-06-19,171,Female,MF,25.8650053846347,0.385194276891574,25.1019214463693,26.5994756018399,10.23446875,NA,5,0,3.317,0.414625,7,11.127,0.483782608695652,7,2019-2020,50.5,21692,-0.23,-0.754285714285714,-0.53,-0.981666666666667,1.0426904761904763
CRC1455,CRC1455_210715,2021,2021,7,2021-07-15,196,Female,MF,25.6166732924061,0.310317413807841,25.0169047026247,26.2275988429482,8.85244361111111,8.61275583333333,19,10,14.194,1.01385714285714,1,21.952,0.914666666666667,6,2020-2021,96.47,12992,-1.05,-1.23428571428571,-1.82,-1.76833333333333,2.106142857142857
CRC1455,CRC1455_230526,2023,2023,5,2023-05-26,146,Female,MF,26.2587547061116,0.310523760335334,25.6525204008489,26.8760763422336,9.42529736111111,9.15008944444445,0,0,7.459,0.678090909090909,4,11.78,0.589,10,2022-2023,99.26,143972,-0.37,0.31,-3.07,-2.66666666666667,2.5459714285714283
CRC1455,CRC1455_230822,2023,2023,8,2023-08-22,234,Female,MF,28.4624504668747,0.447367525081723,27.6069152258691,29.3446014977484,8.79753180555556,8.752345,5,5,10.891,0.726066666666667,0,17.233,0.594241379310345,1,2022-2023,99.26,143972,0.5,0.31,-2.52,-2.66666666666667,2.5459714285714283
CRC1505,CRC1505_230806,2023,2023,8,2023-08-06,218,Male,MM,28.653097192397,0.406489855859474,27.8469551375742,29.4257149564947,8.54485458333333,8.77788888888889,0,0,6.358,0.454142857142857,1,14.33,0.494137931034483,1,2022-2023,99.26,143972,0.5,0.31,-2.52,-2.66666666666667,2.5459714285714283
CRC1506,CRC1506_210825,2021,2021,8,2021-08-25,237,Male,MM,27.7711396701762,0.34390692643001203,27.1131076015435,28.4511678809935,7.86528458333333,8.218275,9,1,8.717,0.792454545454545,4,16.047,0.668625,6,2020-2021,96.47,12992,-1.44,-1.23428571428571,-2,-1.76833333333333,2.106142857142857
CRC1521,CRC1521_170916,2017,2017,9,2017-09-16,259,Male,JM,23.3181163657222,0.406840266014288,22.5035713526384,24.0908679399088,8.53420513888889,8.84720194444444,30,15,5.035,0.5035,5,14.998,0.59992,5,2016-2017,135.28,7345,-0.73,-0.418571428571429,-0.63,0.01,2.392235294117647
